0.025,0.03199174406604747,1.0,62.51612903225807,62.51612903225807
0.05,0.0608875128998968,0.0,65.69491525423729,65.69491525423729
0.075,0.029927760577915376,0.0,167.06896551724137,66.82758620689656
0.1,0.007223942208462332,0.0,0.0,0.0
0.125,0.02786377708978328,0.0,179.44444444444446,71.77777777777779
0.15,0.03611971104231166,0.0,55.371428571428574,0.0
0.175,0.017543859649122806,0.0,57.0,0.0
0.2,0.02786377708978328,0.0,71.77777777777779,0.0
0.225,0.018575851393188854,0.0,53.833333333333336,53.833333333333336
0.25,0.029927760577915376,0.0,33.41379310344828,0.0
0.275,0.023735810113519093,0.0,84.26086956521739,42.130434782608695
0.3,0.009287925696594427,0.0,0.0,0.0
0.325,0.025799793601651185,0.0,77.52000000000001,0.0
0.35,0.030959752321981424,0.0,96.9,64.6
0.375,0.054695562435500514,0.0,73.13207547169812,36.56603773584906
0.4,0.013415892672858616,0.0,0.0,0.0
0.425,0.04024767801857585,0.0,74.53846153846153,24.846153846153847
0.45,0.02476780185758514,0.0,121.12499999999999,80.75
0.475,0.033023735810113516,0.0,0.0,0.0
0.5,0.007223942208462332,0.0,0.0,0.0
0.525,0.0030959752321981426,0.0,0.0,0.0
0.55,0.02063983488132095,0.0,96.9,48.45
0.575,0.034055727554179564,0.0,117.45454545454547,29.363636363636367
0.6,0.02889576883384933,0.0,138.42857142857144,69.21428571428572
0.625,0.05572755417956656,0.0,125.61111111111111,17.944444444444446
0.65,0.017543859649122806,0.0,171.0,0.0
0.675,0.05572755417956656,0.0,107.66666666666667,35.88888888888889
0.7,0.03611971104231166,0.0,166.11428571428573,0.0
0.725,0.006191950464396285,0.0,323.0,0.0
0.75,0.023735810113519093,0.0,84.26086956521739,42.130434782608695
0.775,0.026831785345717233,0.0,149.0769230769231,0.0
0.8,0.008255933952528379,0.0,0.0,0.0
0.825,0.021671826625386997,0.0,46.14285714285714,0.0
0.85,0.017543859649122806,0.0,0.0,0.0
0.875,0.02476780185758514,0.0,121.12499999999999,40.375
0.9,0.04024767801857585,0.0,49.69230769230769,0.0
0.925,0.0010319917440660474,0.0,0.0,0.0
0.925,0.0010319917440660474,0.0,0.0,0.0
0.975,0.014447884416924664,0.0,138.42857142857144,0.0
1.0,0.011351909184726523,0.0,0.0,0.0
