0.038461538461538464,72.0,1.0,0.18055555555555555,0.041666666666666664
0.07692307692307693,1.0,0.0,0.0,0.0
0.11538461538461539,31.0,0.0,0.16129032258064516,0.0
0.15384615384615385,8.0,0.0,0.25,0.0
0.07692307692307693,1.0,0.0,0.0,0.0
0.23076923076923078,7.0,0.0,0.14285714285714285,0.0
0.2692307692307692,22.0,0.0,0.18181818181818182,0.0
0.3076923076923077,5.0,0.0,0.4,0.0
0.34615384615384615,23.0,0.0,0.13043478260869565,0.0
0.38461538461538464,27.0,0.0,0.18518518518518517,0.037037037037037035
0.07692307692307693,1.0,0.0,0.0,0.0
0.46153846153846156,15.0,0.0,0.06666666666666667,0.06666666666666667
0.5,23.0,0.0,0.17391304347826086,0.0
0.5384615384615384,29.0,0.0,0.1724137931034483,0.0
