1,0.038461538461538464,72.0,1.0,0.18055555555555555,0.041666666666666664
0,0.07692307692307693,1.0,0.0,0.0,0.0
1,0.11538461538461539,31.0,0.0,0.16129032258064516,0.0
0,0.15384615384615385,8.0,0.0,0.25,0.0
0,0.07692307692307693,1.0,0.0,0.0,0.0
1,0.23076923076923078,7.0,0.0,0.14285714285714285,0.0
1,0.2692307692307692,22.0,0.0,0.18181818181818182,0.0
0,0.3076923076923077,5.0,0.0,0.4,0.0
1,0.34615384615384615,23.0,0.0,0.13043478260869565,0.0
1,0.38461538461538464,27.0,0.0,0.18518518518518517,0.037037037037037035
0,0.07692307692307693,1.0,0.0,0.0,0.0
0,0.46153846153846156,15.0,0.0,0.06666666666666667,0.06666666666666667
1,0.5,23.0,0.0,0.17391304347826086,0.0
0,0.5384615384615384,29.0,0.0,0.1724137931034483,0.0
0,0.07692307692307693,1.0,0.0,0.0,0.0
0,0.6153846153846154,8.0,0.0,0.125,0.0
0,0.6538461538461539,23.0,0.0,0.0,0.043478260869565216
0,0.6923076923076923,3.0,0.0,0.3333333333333333,0.0
0,0.07692307692307693,1.0,0.0,0.0,0.0
0,0.7692307692307693,12.0,0.0,0.08333333333333333,0.08333333333333333
0,0.8076923076923077,14.0,0.0,0.0,0.0
0,0.8461538461538461,3.0,0.0,0.6666666666666666,0.0
0,0.07692307692307693,1.0,0.0,0.0,0.0
1,0.9230769230769231,30.0,0.0,0.1,0.06666666666666667
0,0.9615384615384616,25.0,0.0,0.08,0.0
0,1.0,23.0,0.0,0.043478260869565216,0.08695652173913043
1,0.02702702702702703,33.0,1.0,0.15151515151515152,0.12121212121212122
1,0.05405405405405406,2.0,0.0,0.0,0.5
1,0.08108108108108109,4.0,0.0,0.0,0.25
1,0.10810810810810811,35.0,0.0,0.17142857142857143,0.05714285714285714
1,0.13513513513513514,1.0,0.0,0.0,0.0
1,0.16216216216216217,6.0,0.0,0.3333333333333333,0.3333333333333333
0,0.1891891891891892,8.0,0.0,0.0,0.0
0,0.21621621621621623,10.0,0.0,0.0,0.0
1,0.24324324324324326,4.0,0.0,0.25,0.0
1,0.13513513513513514,1.0,0.0,0.0,0.0
1,0.2972972972972973,22.0,0.0,0.09090909090909091,0.0
1,0.13513513513513514,1.0,0.0,0.0,0.0
0,0.35135135135135137,22.0,0.0,0.18181818181818182,0.045454545454545456
1,0.13513513513513514,1.0,0.0,0.0,0.0
1,0.40540540540540543,9.0,0.0,0.1111111111111111,0.0
0,0.43243243243243246,32.0,0.0,0.1875,0.03125
0,0.4594594594594595,13.0,0.0,0.07692307692307693,0.0
1,0.4864864864864865,12.0,0.0,0.25,0.0
0,0.5135135135135135,21.0,0.0,0.09523809523809523,0.0
0,0.5405405405405406,16.0,0.0,0.0,0.0
0,0.5675675675675675,22.0,0.0,0.0,0.0
1,0.5945945945945946,32.0,0.0,0.125,0.09375
1,0.6216216216216216,11.0,0.0,0.2727272727272727,0.0
1,0.13513513513513514,1.0,0.0,0.0,0.0
1,0.6756756756756757,6.0,0.0,0.16666666666666666,0.0
0,0.7027027027027027,11.0,0.0,0.0,0.0
0,0.7297297297297297,18.0,0.0,0.2222222222222222,0.0
1,0.7567567567567568,8.0,0.0,0.125,0.125
1,0.7837837837837838,1.0,0.0,0.0,0.0
0,0.8108108108108109,21.0,0.0,0.19047619047619047,0.047619047619047616
0,0.8378378378378378,19.0,0.0,0.05263157894736842,0.0
0,0.8648648648648649,43.0,0.0,0.13953488372093023,0.09302325581395349
0,0.8918918918918919,17.0,0.0,0.17647058823529413,0.058823529411764705
0,0.918918918918919,21.0,0.0,0.0,0.0
1,0.13513513513513514,1.0,0.0,0.0,0.0
0,0.972972972972973,13.0,0.0,0.0,0.0
0,1.0,11.0,0.0,0.18181818181818182,0.0
1,0.058823529411764705,59.0,1.0,0.23728813559322035,0.11864406779661017
1,0.11764705882352941,28.0,0.0,0.2857142857142857,0.25
1,0.17647058823529413,12.0,0.0,0.0,0.0
1,0.23529411764705882,30.0,0.0,0.1,0.13333333333333333
1,0.29411764705882354,2.0,0.0,0.0,0.0
0,0.35294117647058826,83.0,0.0,0.14457831325301204,0.08433734939759036
1,0.4117647058823529,8.0,0.0,0.125,0.0
0,0.47058823529411764,30.0,0.0,0.26666666666666666,0.06666666666666667
0,0.5294117647058824,54.0,0.0,0.14814814814814814,0.018518518518518517
1,0.5882352941176471,1.0,0.0,0.0,0.0
1,0.6470588235294118,53.0,0.0,0.1320754716981132,0.11320754716981132
1,0.7058823529411765,12.0,0.0,0.08333333333333333,0.0
1,0.7647058823529411,3.0,0.0,0.6666666666666666,0.6666666666666666
1,0.8235294117647058,9.0,0.0,0.0,0.0
0,0.8823529411764706,29.0,0.0,0.06896551724137931,0.034482758620689655
1,0.9411764705882353,2.0,0.0,0.0,0.0
1,1.0,5.0,0.0,0.0,0.0
0,0.021739130434782608,100.0,1.0,0.11,0.08
0,0.043478260869565216,54.0,0.0,0.12962962962962962,0.037037037037037035
1,0.06521739130434782,1.0,0.0,0.0,0.0
1,0.08695652173913043,25.0,0.0,0.12,0.08
0,0.10869565217391304,52.0,0.0,0.09615384615384616,0.019230769230769232
0,0.13043478260869565,54.0,0.0,0.037037037037037035,0.037037037037037035
0,0.15217391304347827,25.0,0.0,0.0,0.0
0,0.17391304347826086,31.0,0.0,0.03225806451612903,0.0
1,0.1956521739130435,15.0,0.0,0.13333333333333333,0.0
1,0.21739130434782608,23.0,0.0,0.17391304347826086,0.08695652173913043
0,0.2391304347826087,54.0,0.0,0.14814814814814814,0.037037037037037035
0,0.2608695652173913,44.0,0.0,0.1590909090909091,0.045454545454545456
0,0.2826086956521739,62.0,0.0,0.11290322580645161,0.03225806451612903
0,0.30434782608695654,26.0,0.0,0.11538461538461539,0.0
1,0.32608695652173914,4.0,0.0,0.0,0.0
1,0.34782608695652173,11.0,0.0,0.0,0.0
1,0.06521739130434782,1.0,0.0,0.0,0.0
0,0.391304347826087,30.0,0.0,0.06666666666666667,0.03333333333333333
1,0.06521739130434782,1.0,0.0,0.0,0.0
1,0.43478260869565216,17.0,0.0,0.058823529411764705,0.0
1,0.06521739130434782,1.0,0.0,0.0,0.0
1,0.4782608695652174,21.0,0.0,0.19047619047619047,0.09523809523809523
1,0.5,17.0,0.0,0.058823529411764705,0.058823529411764705
0,0.5217391304347826,59.0,0.0,0.11864406779661017,0.01694915254237288
